date,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,precipitation_mm,wind_speed_10m_m_s,surface_pressure_hpa,shortwave_radiation_mean_w_m2,available_weather_hours,wind_direction_10m_deg,surface_pressure_kpa,shortwave_radiation_kwh_m2_day,weather_data_status,pm25_ug_m3,month,day_of_week,day_of_year,wet_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,wind_direction_sin,wind_direction_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_7,pm25_rolling_std_7,pm25_rolling_mean_14,pm25_rolling_std_14,pm25_previous_day_change,pm25_3day_vs_14day,target_pm25_ug_m3
2023-05-22,23.675,27.6,21.7,88.375,0.4,0.7245833333333334,1007.9416666666666,85.41666666666667,24,77.72447572283181,100.79416666666664,2.05,Complete,3.3990517,5,0,142,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6433365204044917,-0.765583517007675,0.9771364880205656,0.21261299061636624,4.348223,7.975615,5.0121403,7.1335506,4.0849743,5.778659433333332,1.9313614024155545,6.365879242857143,2.072617277972863,5.453026742857143,3.14385569830906,-3.6273920000000004,0.3256326904761888,3.3990517
2023-05-23,24.425,27.9,22.2,82.125,0.0,1.02875,1007.0958333333332,141.875,24,148.02424254916147,100.70958333333331,3.405,Complete,3.2781742,5,1,143,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6300720909843687,-0.7765366444428655,0.5295603972276492,-0.8482722355989818,3.3990517,4.348223,7.975615,9.626305,1.4751649,5.240963233333332,2.4153616194859446,5.8323794,2.309215092691593,5.404032271428572,3.172034193824806,-0.9491713000000002,-0.16306903809523998,3.2781742
2023-05-24,22.883333333333336,25.8,21.8,86.70833333333333,3.0,1.9029166666666668,1006.4666666666668,101.5,24,191.9141496322496,100.64666666666668,2.436,Complete,8.177323,5,2,144,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6166212130956382,-0.7872599821916922,-0.20644582940589512,-0.978458031558284,3.2781742,3.3990517,4.348223,6.5539465,1.0789094,3.675149633333332,0.5860236003682184,4.925503571428572,1.7496653219082454,5.53281865,3.03384096139662,-0.12087749999999975,-1.857669016666668,8.177323
2023-05-25,21.995833333333334,24.7,20.7,79.0,0.3,1.1620833333333334,1006.1041666666666,52.29166666666666,24,188.28568839250997,100.61041666666668,1.255,Complete,8.266646,5,3,145,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.6029878670694714,-0.7977503570459932,-0.14410902812556717,-0.9895618161654706,8.177323,3.2781742,3.3990517,3.9113743,1.4967725,4.951516299999998,2.7942842539414676,5.1574145,2.07822026844341,6.039848192857143,2.8176841687803185,4.899148799999999,-1.0883318928571448,8.266646
2023-05-26,21.316666666666663,24.2,19.3,85.08333333333333,2.6,1.1387500000000002,1004.8625,182.95833333333331,24,223.08340950826775,100.48625,4.391,Complete,6.2698007,5,4,146,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5891760872322963,-0.8080046647350754,-0.6830623201960248,-0.730360093877276,8.266646,8.177323,3.2781742,5.0121403,4.2880116,6.574047733333331,2.854659596235188,5.7795961714285715,2.284692941431396,6.523410585714286,2.545839871525018,0.08932300000000026,0.05063714761904503,6.2698007
2023-05-27,21.65833333333333,27.1,16.8,82.70833333333333,0.2,0.9775,1005.5,216.25,24,11.042025463421169,100.55,5.19,Complete,2.365283,5,5,147,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5751899607119775,-0.8180198708443175,0.19152895054783203,0.9814869643057141,6.2698007,8.266646,8.177323,7.975615,7.76393,7.571256566666666,1.1279783593859962,5.959261942857142,2.2636358827867786,6.66496695,2.4658230480811576,-1.9968452999999995,0.9062896166666654,2.365283
2023-05-28,23.47083333333333,27.6,19.7,90.41666666666669,2.2,1.1225,1006.6625,192.41666666666663,24,2.8688633197632387,100.66625,4.618,Complete,4.549101,5,6,148,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.5610336262283677,-0.8277930117131022,0.050050190993933624,0.9987467038150718,2.365283,6.2698007,8.266646,4.348223,11.593457,5.633909899999998,3.001631081026738,5.157785942857143,2.418634015295219,6.279349307142858,2.6924600091550785,-3.9045177000000004,-0.6454394071428595,4.549101
2023-05-29,24.85833333333333,29.6,22.1,90.75,1.7,1.2908333333333333,1007.9916666666668,192.25,24,6.076619646141944,100.79916666666666,4.614,Complete,2.5328717,5,0,149,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5467112728685939,-0.8373211953118121,0.10585830882708021,0.9943812239037252,4.549101,2.365283,6.2698007,3.3990517,7.1335506,4.394728233333332,1.956831068518575,5.1864828,2.4085986116966707,5.776181021428571,2.243811211932087,2.1838180000000005,-1.3814527880952392,2.5328717
2023-05-30,24.829166666666666,28.6,22.8,92.70833333333331,2.8,1.30375,1007.4666666666668,198.625,24,17.976807510070444,100.74666666666668,4.767,Complete,2.4752467,5,1,150,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.5322271388474397,-0.8466016020976267,0.30863199536133296,0.951181523916062,2.5328717,4.549101,2.365283,3.2781742,9.626305,3.1490852333333312,1.2153413525747898,5.0627428,2.5346809284141587,5.447561100000001,2.3634343045546764,-2.0162293000000004,-2.2984758666666694,2.4752467
2023-05-31,24.73333333333333,29.4,22.2,90.08333333333331,3.3000000000000003,1.169166666666667,1007.475,198.0,24,7.31713333238882,100.7475,4.752,Complete,5.3593397,5,2,151,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5175855102531889,-0.8556314858488706,0.12736121214819407,0.9918564017236279,2.4752467,2.5328717,4.549101,8.177323,6.5539465,3.185739799999998,1.1810569340236259,4.9480388714285715,2.6446800844336535,4.936771221428572,2.1543470609130657,-0.057624999999999815,-1.7510314214285736,5.3593397
2023-06-01,23.65,27.7,21.6,95.375,5.5,0.975,1007.5083333333332,182.33333333333331,24,57.22959696736744,100.75083333333332,4.376,Complete,4.6401567,6,3,152,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.5027907197793043,-0.8644081744776648,0.8408463185818934,0.5412739311358686,5.3593397,2.4752467,2.5328717,8.266646,3.9113743,3.4558193666666646,1.6487487391098425,4.545469828571429,2.2573013401948123,4.851442164285714,2.108537953741718,2.8840929999999996,-1.3956227976190498,4.6401567
2023-06-02,23.366666666666664,25.3,21.8,98.0,34.7,1.13625,1008.1083333333332,186.0,24,66.97095201434453,100.81083333333332,4.464,Complete,4.775714,6,4,153,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.4878471454423119,-0.8729290708206411,0.9203066411253364,0.39119775855774186,4.6401567,5.3593397,2.4752467,6.2698007,5.0121403,4.158247699999998,1.5012246072366984,4.027399928571429,1.5735042950096458,4.9034980500000005,2.0924791419865096,-0.7191829999999992,-0.7452503500000027,4.775714
2023-06-03,22.225,23.6,20.9,98.45833333333331,41.4,1.2075,1008.4666666666668,35.833333333333336,24,81.26237760307822,100.84666666666666,0.86,Complete,5.1138473,6,5,154,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.47275920928627757,-0.881191653407483,0.9883943506086654,0.15190986697668635,4.775714,4.6401567,5.3593397,2.365283,7.975615,4.925070133333332,0.3821472069706386,3.8139589714285713,1.295389776153298,4.886610457142857,2.0924889381067047,0.13555729999999944,0.038459676190474745,5.1138473
2023-06-04,21.879166666666663,24.0,20.7,95.125,10.2,1.1108333333333331,1008.9625,143.83333333333334,24,70.11698822134665,100.89625,3.452,Complete,5.719201,6,6,155,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4575313760742512,-0.8891934772070711,0.9403890083490254,0.3401007394527931,5.1138473,4.775714,4.6401567,4.549101,4.348223,4.843239333333332,0.2439578838927291,4.2066110142857145,1.1958279030457974,4.682198478571428,1.898285407504459,0.33813329999999997,0.16104085476190377,5.719201
2023-06-05,21.79583333333333,24.4,19.8,93.33333333333331,4.4,0.91125,1008.1708333333332,163.375,24,39.49278807285705,100.81708333333331,3.921,Complete,4.438135,6,0,156,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.44216815196707204,-0.8969321743510065,0.6359810894067145,0.7717046416324373,5.719201,5.1138473,4.775714,2.5328717,3.3990517,5.202920766666664,0.4780088823863701,4.373768157142857,1.3263398724766897,4.780125478571428,1.9150199074087377,0.6053537000000002,0.42279528809523637,4.438135
2023-06-06,22.21666666666667,26.2,19.9,89.66666666666667,1.0,0.8216666666666667,1007.8208333333332,167.20833333333334,24,352.38192353821006,100.78208333333332,4.013,Complete,9.282274,6,1,157,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.42667408318992467,-0.9044054548343001,-0.13256910600275243,0.9911737648533838,4.438135,5.719201,5.1138473,2.4752467,3.2781742,5.090394433333331,0.6408549381920716,4.6459486285714275,1.0529112502388807,4.8543457142857145,1.8771375076297625,-1.281066,0.23604871904761637,9.282274
2023-06-07,20.870833333333334,24.5,19.1,97.25,16.7,1.05625,1006.6291666666666,42.833333333333336,24,326.6212123114726,100.66291666666666,1.028,Complete,5.462347,6,2,158,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.4110537546870351,-0.9116111071930239,-0.5501716210852236,0.8350516075982712,9.282274,4.438135,5.719201,5.3593397,8.177323,6.479869999999998,2.5100565050414763,5.6183811,1.6741129149445813,5.283209985714286,2.1546849897879543,4.844138999999999,1.1966600142857127,5.462347
2023-06-08,20.454166666666666,25.7,18.8,95.70833333333331,18.3,0.88875,1005.0875,87.83333333333333,24,0.0127804862963591,100.50875,2.108,Complete,4.532922,6,3,159,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.3953117887649151,-0.9185469991587165,0.00022306156402768966,0.999999975121769,5.462347,9.282274,4.438135,4.6401567,8.266646,6.394251999999998,2.5529895925363717,5.633096428571428,1.6719077286685387,5.089283128571429,1.9900593233399368,-3.819926999999999,1.304968871428569,4.532922
2023-06-09,21.58333333333333,25.3,19.4,86.16666666666667,0.5,1.882083333333333,1005.4916666666668,140.125,24,229.30775598110043,100.54916666666666,3.363,Complete,3.3568597,6,4,160,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.37945284372454435,-0.925211078289358,-0.7582226021212155,-0.6519957711768789,4.532922,5.462347,9.282274,4.775714,6.2698007,6.425847666666665,2.517009387343711,5.617777185714286,1.6829767493632874,4.822588557142857,1.7694525098937015,-0.9294250000000002,1.6032591095238082,3.3568597
2023-06-10,20.854166666666668,25.0,17.4,78.0,0.0,1.3808333333333334,1008.5625,186.66666666666663,24,208.5521698304166,100.85625,4.48,Complete,1.7366517,6,5,161,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.36348161248290634,-0.9316013725767187,-0.4779587563619284,-0.8783822785194147,3.3568597,4.532922,5.462347,5.1138473,2.365283,4.4507095666666645,1.055148499388238,5.415083714285714,1.8757020640433746,4.614521342857143,1.7574097849474606,-1.1760623000000003,-0.16381177619047893,1.7366517
2023-06-11,21.15833333333333,25.1,17.6,75.75,0.0,0.8825,1010.0583333333334,159.91666666666666,24,124.94410266192727,101.00583333333334,3.838,Complete,4.847877,6,6,162,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.3474028211842774,-0.9377159910299093,0.8197112312961385,-0.5727770048517735,1.7366517,3.3568597,4.532922,5.719201,4.549101,3.2088111333333313,1.4040016671053217,4.9326272,2.3423747952143468,4.569619107142858,1.8259916712774082,-1.6202079999999999,-1.3608079738095262,4.847877
2023-06-12,20.6125,24.3,17.3,87.41666666666667,3.2,0.9545833333333332,1008.7666666666668,136.875,24,358.0416389499531,100.87666666666668,3.285,Complete,5.4882035,6,0,163,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.3312212278016865,-0.9435531242349544,-0.03417319348506469,0.9994159258522111,4.847877,1.7366517,3.3568597,4.438135,2.5328717,3.3137961333333315,1.556059629294625,4.808152342857142,2.3166191030127345,4.59096025,1.8274787766290792,3.1112253000000005,-1.2771641166666687,5.4882035
2023-06-13,21.383333333333336,24.0,18.7,95.04166666666669,6.4,0.7554166666666666,1007.2833333333332,141.29166666666666,24,18.516412587301243,100.72833333333332,3.391,Complete,4.9119534,6,1,164,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.31494162072895193,-0.9491110448902284,0.3175762941907186,0.948232723210969,5.4882035,4.847877,1.7366517,9.282274,2.4752467,4.0242440666666655,2.006816791257797,4.958162128571429,2.322655829085429,4.802055378571429,1.7400548985840727,0.6403264999999996,-0.7778113119047632,4.9119534
2023-06-14,22.008333333333336,23.9,20.6,97.41666666666669,14.7,0.7158333333333333,1006.6166666666668,175.625,24,57.227880808922826,100.66166666666666,4.215,Complete,3.8421319,6,2,165,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.2985688173637202,-0.9543881083175908,0.840830105634854,0.5412991164394048,4.9119534,5.4882035,4.847877,5.462347,5.3593397,5.082677966666664,0.35265374646840864,4.333830614285715,1.350558125008679,4.976105857142857,1.6061232022934306,-0.5762501000000002,0.10657210952380769,3.8421319
2023-06-15,21.9625,23.2,21.0,98.54166666666669,12.1,0.6979166666666666,1005.8666666666668,48.083333333333336,24,62.62752526305433,100.58666666666667,1.154,Complete,4.1004,6,3,166,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.2821076626819194,-0.9593827529490743,0.8880363656313559,0.45977321944220795,3.8421319,4.9119534,5.4882035,4.532922,4.6401567,4.7474295999999985,0.83527779131045,4.1023713142857146,1.260770137262069,4.867733871428571,1.6292947640816144,-1.0698214999999998,-0.12030427142857292,4.1004
2023-06-16,22.320833333333336,24.3,21.5,98.95833333333331,21.4,0.5495833333333333,1004.3541666666666,48.66666666666666,24,70.41177783437527,100.43541666666668,1.168,Complete,2.458563,6,4,167,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.26556302780405594,-0.9640935007889755,0.9421263889749059,0.3352579114608698,4.1004,3.8421319,4.9119534,3.3568597,4.775714,4.284828433333331,0.5582471636577174,4.040582457142857,1.246672436736606,4.829179821428572,1.6414350818231125,0.25826809999999956,-0.5443513880952411,2.458563
2023-06-17,22.52083333333333,24.2,21.2,97.41666666666669,10.9,0.6045833333333334,1003.1583333333332,192.66666666666663,24,142.78683389428903,100.31583333333332,4.624,Complete,2.0736337,6,5,168,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.24893980855376657,-0.9685189578512204,0.6047821350167902,-0.7963909650194011,2.458563,4.1004,3.8421319,1.7366517,5.1138473,3.467031633333331,0.8828546546189062,3.912254357142857,1.3690133328124185,4.663669035714285,1.7597961136114568,-1.6418369999999998,-1.1966374023809543,2.0736337
2023-06-18,21.6625,24.8,19.3,89.95833333333333,1.9,1.5875,1004.5916666666668,174.16666666666666,24,210.035266017938,100.45916666666668,4.18,Complete,2.787232,6,6,169,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.23224292400907015,-0.9726578145718654,-0.5005329509280736,-0.865717485693361,2.0736337,2.458563,4.1004,4.847877,5.719201,2.8775322333333313,1.0763813555444997,3.960394642857143,1.2829810093329388,4.446510921428571,1.8832232233691042,-0.38492930000000003,-1.5689786880952394,2.787232
2023-06-19,20.525,24.2,17.6,85.04166666666667,0.7000000000000001,1.53,1006.2708333333334,181.625,24,209.45117756535373,100.62708333333332,4.359,Complete,3.5687718,6,0,170,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.21547731504673012,-0.976508846196619,-0.4916817406840876,-0.8707749800481556,2.787232,2.0736337,2.458563,5.4882035,4.438135,2.4398095666666646,0.3571685902861633,3.666016785714286,1.2818163554618733,4.2370845642857144,1.8938020596257303,0.7135983000000001,-1.7972749976190499,3.5687718
2023-06-20,20.6,23.9,18.2,88.66666666666667,3.1,0.73375,1007.0541666666668,190.54166666666663,24,97.0533914592539,100.70541666666666,4.573,Complete,4.6649475,6,1,171,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.19864794288017112,-0.9800709131432666,0.9924321559445294,-0.12279420119571355,3.5687718,2.787232,2.0736337,4.9119534,9.282274,2.809879166666665,0.7478262867380191,3.391812257142857,1.0017563173314652,4.1749871928571425,1.900942208428881,0.7815398,-1.3651080261904776,4.6649475
2023-06-21,20.0125,23.9,18.2,93.375,2.6,0.8745833333333334,1006.9125,130.16666666666666,24,30.16252013549914,100.69125,3.124,Complete,4.996977,6,2,172,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.18175978759137534,-0.9833429613388902,0.5024544762449854,0.8646036660235586,4.6649475,3.5687718,2.787232,3.8421319,5.462347,3.6736504333333317,0.9432409663137169,3.3565256999999997,0.9418441644343222,3.845178157142857,1.228175733129961,1.0961757000000003,-0.1715277238095254,4.996977
2023-06-22,21.1625,26.8,18.1,91.79166666666669,3.1,1.17,1005.7666666666668,187.79166666666663,24,303.470202889748,100.57666666666668,4.507,Complete,5.3088627,6,3,173,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.16481784665719793,-0.9863240225317866,-0.8341727483567586,0.5515032419659307,4.996977,4.6649475,3.5687718,4.1004,4.532922,4.410232099999998,0.7473971331056996,3.521503571428571,1.124512174251533,3.811937442857143,1.1866351745014498,0.3320295,0.5982946571428553,5.3088627
2023-06-23,21.075,25.1,18.0,84.04166666666667,0.0,2.025416666666666,1005.8375,201.08333333333331,24,231.9067619338277,100.58375,4.826,Complete,3.7867806,6,4,174,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.14782713347053048,-0.9890132145779883,-0.7870078378263788,-0.6169429983392697,5.3088627,4.996977,4.6649475,2.458563,3.3568597,4.990262399999998,0.32201010944942765,3.6941411,1.3062714971638154,3.8673617785714285,1.2398293921626624,0.3118856999999995,1.1229006214285695,3.7867806
2023-06-24,20.579166666666666,26.0,16.3,80.875,0.0,1.6329166666666666,1006.5208333333334,183.875,24,244.168261349158,100.65208333333334,4.413,Complete,5.767973,6,5,175,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.13079267585675922,-0.9914097417023038,-0.9000775396438192,-0.4357297587137342,3.7867806,5.3088627,4.996977,2.0736337,1.7366517,4.6975400999999986,0.8040089070379164,3.8838864714285717,1.187993900077371,3.8980704142857143,1.2315087260856352,-1.5220820999999995,0.7994696857142842,5.767973
2023-06-25,19.875,24.7,16.5,78.95833333333333,0.0,1.8770833333333328,1006.725,209.75,24,246.04605195501745,100.6725,5.034,Complete,3.8675835,6,6,176,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.11371951458594969,-0.9935128947338007,-0.913872080448969,-0.4060022420823231,5.767973,3.7867806,5.3088627,2.787232,4.847877,4.954538766666665,1.0370341936281777,4.411649228571428,1.0638772873798756,4.186021935714286,1.1562525133916939,1.9811923999999994,0.7685168309523789,3.8675835
2023-06-26,19.6375,25.1,16.0,76.41666666666667,0.0,1.82625,1006.6708333333332,209.79166666666663,24,244.99417928596773,100.66708333333332,5.035,Complete,4.788376,6,0,177,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0966127018812031,-0.9953220513156602,-0.9062648483066673,-0.4227103319339301,3.8675835,5.767973,3.7867806,3.5687718,5.4882035,4.474112366666665,1.1212443003330683,4.5659851571428565,0.8447433957724307,4.116000971428571,1.142691431075249,-1.9003894999999997,0.3581113952380939,4.788376
2023-06-27,19.8875,25.3,16.2,81.54166666666667,0.0,1.3104166666666666,1006.4208333333332,117.625,24,257.5425758542876,100.64208333333332,2.823,Complete,4.8882213,6,1,178,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.07947729992362097,-0.9968366760893436,-0.9764565714205513,-0.2157140795813332,4.788376,3.8675835,5.767973,4.6649475,4.9119534,4.807977499999998,0.9503463721345222,4.740214328571428,0.7215817124314022,4.066013292857143,1.0922395424077986,0.9207925000000006,0.7419642071428552,4.8882213
2023-06-28,20.475,27.0,15.5,77.25,0.2,1.8525,1004.9041666666668,210.0,24,260.2542002670605,100.49041666666668,5.04,Complete,7.5662003,6,2,179,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.062318379354325076,-0.998056320853012,-0.9855684711661645,-0.1692772537678616,4.8882213,4.788376,3.8675835,4.996977,3.8421319,4.514726933333331,0.5626617442681292,4.772110585714286,0.7226341139496534,4.064318142857142,1.0908431794032332,0.09984529999999925,0.45040879047618887,7.5662003
2023-06-29,20.254166666666663,25.9,16.4,79.08333333333333,0.0,1.4695833333333337,1005.2083333333334,206.25,24,247.25047439127087,100.52083333333334,4.95,Complete,5.6283655,6,3,180,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.04514101777397193,-0.9989806246941579,-0.9222041734855764,-0.38670332608575386,7.5662003,4.8882213,4.788376,5.3088627,4.1004,5.747599199999999,1.5757457731734374,5.139142485714286,1.2875419665486025,4.330323028571429,1.432920537641262,2.6779790000000006,1.4172761714285702,5.6283655
2023-06-30,20.141666666666666,26.0,16.0,85.25,0.0,1.4054166666666663,1007.4083333333332,201.0,24,258.81061460872246,100.74083333333331,4.824,Complete,9.070803,6,4,181,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.02795029824021032,-0.999609314096404,-0.9809911223460512,-0.19405261626227746,5.6283655,7.5662003,4.8882213,3.7867806,2.458563,6.027595699999998,1.382906882459666,5.1847857428571436,1.3001626149482486,4.439463421428572,1.4717253970751052,-1.9378348,1.5881322785714262,9.070803
2023-07-01,20.641666666666666,25.7,17.1,85.54166666666667,0.0,1.3479166666666669,1009.775,206.08333333333331,24,231.8567311508209,100.9775,4.946,Complete,4.909708,7,5,182,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.01075130776352193,-0.9999422030204416,-0.7864688220627052,-0.6176299797802087,9.070803,5.6283655,7.5662003,5.767973,2.0736337,7.421789599999999,1.7257563046552955,5.939646085714286,1.7935323496145197,4.911766278571428,1.809378204829546,3.4424374999999996,2.510023321428571,4.909708
2023-07-02,22.2875,28.2,17.6,82.45833333333333,0.0,0.9945833333333334,1009.4708333333332,186.16666666666663,24,277.774340109149,100.94708333333332,4.468,Complete,3.3408015,7,6,183,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.00645086419810515,-0.9999791929590823,-0.9908085212748962,0.1352718528336687,4.909708,9.070803,5.6283655,3.8675835,2.787232,6.536292166666665,2.2241686140645065,5.8170367999999995,1.836056430147925,5.114343014285714,1.6155620211527126,-4.1610949999999995,1.421949152380951,3.3408015
2023-07-03,21.60833333333333,23.6,19.7,87.75,1.4,2.075833333333333,1010.3791666666666,93.95833333333331,24,206.0279782025648,101.03791666666666,2.255,Complete,9.900702,7,0,184,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.023651127245231586,-0.9997202729664083,-0.4388099862040189,-0.8985798773662966,3.3408015,4.909708,9.070803,4.788376,3.5687718,5.773770833333331,2.9611117392732087,5.741782228571429,1.9372811543743533,5.153883692857144,1.560045455227853,-1.5689065000000002,0.6198871404761874,9.900702
2023-07-04,21.308333333333334,24.7,19.6,78.91666666666667,0.6000000000000001,1.4179166666666667,1010.6291666666666,111.08333333333331,24,135.4223127518813,101.06291666666668,2.666,Complete,6.6441717,7,1,185,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.04084439154329611,-0.9991655196610109,0.7018757147543387,-0.7122994321478056,9.900702,3.3408015,4.909708,4.8882213,4.6649475,6.050403833333331,3.425487393147597,6.472114514285715,2.421166493041743,5.606164421428572,1.9373760608484412,6.559900500000001,0.4442394119047597,6.6441717
2023-07-05,21.229166666666668,24.9,18.8,80.41666666666667,0.3,1.0091666666666663,1010.7708333333334,118.0,24,59.75988740997842,101.07708333333332,2.832,Complete,4.868042,7,2,186,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.05802556932878035,-0.9983150972033183,0.863922427538044,0.5036248993018246,6.6441717,9.900702,3.3408015,7.5662003,4.996977,6.628558399999999,3.279978120937361,6.722964571428572,2.31850126967415,5.747537578571429,1.9356235063483642,-3.2565303000000005,0.88102082142857,4.868042
2023-07-06,20.258333333333333,26.3,15.9,85.54166666666667,0.0,1.1391666666666669,1010.4416666666666,153.0,24,264.1740197620279,101.04416666666664,3.672,Complete,1.9875301,7,3,187,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.07518957641475855,-0.9971692572470178,-0.9948347835149808,-0.10150740617660055,4.868042,6.6441717,9.900702,5.6283655,5.3088627,7.1376385666666655,2.552361422344694,6.337513385714286,2.378457895393561,5.7383279357142865,1.9397716460288625,-1.7761297000000003,1.399310630952379,1.9875301
2023-07-07,22.179166666666664,24.5,18.4,89.125,0.8,1.0566666666666666,1009.3291666666668,66.625,24,61.47961523866876,100.93291666666669,1.599,Complete,4.3497295,7,4,188,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.09233133369539122,-0.9957283388645872,0.8786472929276052,0.4774713966626599,1.9875301,4.868042,6.6441717,9.070803,3.7867806,4.499914599999999,2.350045975015319,5.817394042857143,2.9002346660066833,5.501089892857143,2.1840572701986405,-2.8805119,-1.0011752928571438,4.3497295
2023-07-08,23.683333333333334,28.4,21.3,90.83333333333331,2.8000000000000003,1.36,1007.9375,185.08333333333331,24,38.312259393164766,100.79375,4.442,Complete,3.7344563,7,5,189,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.10944576864891556,-0.993992768446958,0.6199469336756812,0.7846437404492057,4.3497295,1.9875301,4.868042,4.909708,5.767973,3.735100533333332,1.5354685853216505,5.142954971428572,2.544715427701692,5.541300528571428,2.155056985559567,2.3621993999999997,-1.8061999952380963,3.7344563
2023-07-09,22.9875,28.7,19.7,88.66666666666667,1.2000000000000002,1.1166666666666667,1007.5458333333332,197.04166666666663,24,232.3567246661463,100.75458333333331,4.729,Complete,4.8345327,7,6,190,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.12652781683868314,-0.9919630595773397,-0.7918285765599726,-0.6107434038473174,3.7344563,4.3497295,1.9875301,3.3408015,3.8675835,3.3572386333333317,1.225445379188371,4.975061871428571,2.600820619036749,5.396049335714286,2.2065192372005025,-0.6152731999999994,-2.0388107023809545,4.8345327
2023-07-10,22.066666666666663,26.0,19.9,89.70833333333333,4.4,1.3412499999999998,1007.7666666666668,168.04166666666666,24,180.85301150877575,100.77666666666669,4.033,Complete,4.3913956,7,0,191,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.1435724234118113,-0.9896398128792412,-0.014887309413373987,-0.9998891778684428,4.8345327,3.7344563,4.3497295,9.900702,4.788376,4.306239499999998,0.5513261798012349,5.188452042857143,2.503857067406356,5.465117135714286,2.1698238308682485,1.1000763999999994,-1.1588776357142878,4.3913956
